,sentiment,text
499,1.0,let me rephrase the last 3 jokes from dane were funny in nfl blitz if you do somethin bad ass 3 times in a row you are on fire
500,1.0,going to  s party rocking to nickelback
501,1.0,so far so good
502,1.0,how about rupertread4pm
503,1.0,uh i need to stock up on these
504,1.0,finished my youtube channels check them out youtubecomuserxxkaitlinmelissaxx kaitlinxkitkat and mskmb218
505,1.0,i get super geeked  new school supplies makes me sooo optimistic
506,1.0,im playin my xbox  ohyesh
507,1.0,camera shopping today
508,1.0,workshop internal kantor  living close by does not always guarantee you reaching your office on time memory does
509,1.0,making a website
510,1.0,oh we wont leavethe area this is it for us  just get a smaller house   i am totally on board for a family commune
511,1.0,ahhhhh the weekend i just got home from drama so i can finally relax
512,1.0,his song is my song  phone boning
513,1.0,have to disagree with you there my friend im shouting for the toffees 2day
514,1.0,been to beach nannys just got back roast iater and then pudding
515,1.0,iyaa mel rabu yaaa  hihihi me too cant wait
516,1.0,long night of partying aheadddddddddd love you laura
517,1.0,what am i doing what are you doingppl talk to me
518,1.0,cash in a favor and send a friend to go get you ibuprofen if i could twitter it to you i would
519,1.0,hey girl  keep me posted on the akon shizzznazzz
520,1.0,realizing that my baby and i are thinking about eachother at the same time wow
521,1.0,the big days finally here
522,1.0,i had this song on my mind yesterday too
523,1.0,thanks
524,1.0,oh soo sleepy at trabaja  grateful for the morning desk call from padre
525,1.0,been playing with the new phone think i got it all figured out
526,1.0,i should hate you but i cant soi will not buy your album na lang
527,1.0,cant wait to see him
528,1.0,good news bears repeating huh  lolgotta love the crackberry and all its quirks
529,1.0,yall are lame with your non avatar twitter accounts  stick a picture up for snarfs sake
530,1.0,checking out threshold good so far except 4 the music
531,1.0,congratulations to all the members of concrete sam twas worth all the wait
532,1.0,well then go for it
533,1.0,btw  if i have a change of converting you let me know and will try kde
534,1.0,noooo d i mergesorted by partitioning them but when i got bored with it id move to a different shelf and heapsort
535,1.0,eating my favorite cereal
536,1.0,or just be kind enough to write a guest post on my gadget blog about that iphone pleeeeez
537,1.0,i like calls like that even though you use me just to keep you awake im completely fine with that
538,1.0,i got my tounge pierced
539,1.0,how do you feel about ur hands how are they connected to ur art see someone came up to you and asked you
540,1.0,lol i probs would have slapped him too  stupid teach xd aw thanks your sweet
541,1.0,hell yes andy is in the tt xd he deserves to be  andyhurleyday
542,1.0,thanks for following me
543,1.0,thanks
544,1.0,i know we need it but im not a fan of daily rainhumidity amp im a native ill enjoy dry while it lasts
545,1.0,ok im off this time cya all later
546,1.0,at universal
547,1.0,hey thanks
548,1.0,had waffles for tea today forgot how awesome waffles were
549,1.0,im sooo full of beaus right now  it make cubicle life a bit better
550,1.0,whats happening with you i am so sorry to hear you have been so ill  feel better soon
551,1.0,thanks for the follow bro
552,1.0,watching reruns of degrassi
553,1.0,very prettyfor a nonlakers fan  o
554,1.0,the site recommends using ie7 and it works perfectly on the other hand using firefox makes that site quite ghastly
555,1.0,im selling the entire series of frasier on dvd check it out if youre interested  just getting the word out there item 200353071770
556,1.0,mm small cup of veg soup
557,1.0,violence pays is this case
558,1.0,hi rizaness  still euphoric about kris allens win haha drooling over kradam pictures lt3
559,1.0,its good kind of eerie but chill
560,1.0,d jfietzer  im at highcliff state park
561,1.0,you get a concept here
562,1.0,my take that tickets have arrived  hurrah
563,1.0,im in my thousands
564,1.0,i loved your photo of using the half pipe  looks like an excellent way to spend the afternoon although id be on the bottom
565,1.0,could you put up subtitles your english is quite good but your accent is a little hard to understand because you speak fast
566,1.0,im chillengrinding like always and u kno i can def relate  but we def need to catch up i need some business advice
567,1.0,excellent morning trying to take in the fact that theres only 1 more week left of school quot
568,1.0,yeah  that would be so cool i want next weekend to hurry up now so i can do it lol xxx
569,1.0,i have 2go  me and julia going to city and we will have funny wohheoo  see u
570,1.0,well if its fun stuff at least you can smile while youre working like your new background btw
571,1.0,waiting for my boyfriend to get off work
572,1.0,is chatting on facey with  and matt about the maine
573,1.0,bostons with some fabs
574,1.0,i can smell the sunday roast being cooked yum
575,1.0,i touched him
576,1.0,will let you know i might grab one from drinx
577,1.0,hey saw your tweets excellent stuff follow me so we can tweet
578,1.0,being on cellufun on playdates with my pets
579,1.0,everything bagel perfectly toasted yum
580,1.0,so i like tofu cake and dirt chocolate and coconut watersounds normal to me
581,1.0,watching camp rock
582,1.0,having a trackies day woop im chaving it
583,1.0,my friend and i are going to make a ts3 collage today i picked up a whole bunch of flyers last night
584,1.0,google wave is the best
585,1.0,talking while breathing in sounds really weird
586,1.0,hey i wouldnt mind being old if time travel was an option  id kidnap myself as a baby to see what happened
587,1.0,hmmm but still better to have quality
588,1.0,britney tickets have arrived
589,1.0,its thr best city in the worlddd
590,1.0,not bad  closed station only added ten minutes to my commute  i hate calgary transit  lol  things are almost back to normal
591,1.0,aha now the truth comes out
592,1.0,boy dubz b2b stevie g amp pak man mc live from 4pm today wwwradioactivefmcouk 07894539769 for your shout outs etc
593,1.0,yeah i will be like oh she has swine flu  and i found the nameof the year 12
594,1.0,really wants to go to pinkkk lllllllll
595,1.0,mary heath will be here in 2 hours
596,1.0,welcome back
597,1.0,ohh this heart of mine  some day
598,1.0,just sitting here watching my babies life can be amazing afterall
599,1.0,i bought it from a butchers and cooked it at home
600,1.0,nice poster  annd yall say quotlimited capacity get in line earlyquot would you sell tickets early i want one
601,1.0,ok  and i will be there in 5  lol
602,1.0,or sarcasm allows you to tell them what you really think while giving them the impression you are joking
603,1.0,do you take your coffee white they say its better for your bones  i take it extra white
604,1.0,at nyc south sea portshopping
605,1.0,niiicei have seen him on muchmusic smooooothhhh  kinda like a mix of jt and jeff buckley thanx for that
606,1.0,had the craziest day ever  soo much fun although exams are soon how was your day
607,1.0,thats because were fantastic
608,1.0,is in front of a campfire with friends
609,1.0,i like this sms  gt jkt arwan 27 halo larasmau request the whitest boy alive yg br dong kpn maen2 k kntr axioo lghehemet siaran ya
610,1.0,i had some cake for breakfast lol it was pretty good
611,1.0,hahaha you may tweet me hun  x
612,1.0,now accepting maid applications  would be nice if youd start first thing tomorrow  would make a wonderful mothers day present
613,1.0,the red sox rocked it today
614,1.0,i thought so hence mentioning them
615,1.0,i dont think they make enuf bacon to feed our katalyst group
616,1.0,oh so that was the problem you were having sample date
617,1.0,going to mow the lawn   ew can i not be such a man kthanks
618,1.0,there are a lot of vegan coffee creamers fi that one  by soyatoo
619,1.0,if youre happy and you know itclap your hands
620,1.0,have a safe journeyam sure it will be better than the last travel attempt  still hoping i might see u in chicago
621,1.0,hope you feel better
622,1.0,jade wont let me sleep peacefully in the bed
623,1.0,diversity wer brilliant tonight so happy they won
624,1.0,lol im glad you learn something new every day  haha xo
625,1.0,i listened to the new song its awesome  looking forward to some live shows
626,1.0,how did your shoot go then  x
627,1.0,grad party time
628,1.0,in buisness so excited to get my new phone  and looking foward to this weekend having a sleepover with my best friend
629,1.0,chilling with my family  god is so awesome
630,1.0,wow me too
631,1.0,i love you rachel this  is josh
632,1.0,you are very funny
633,1.0,lord please gave jordin the power to sing please give her voice back much love  just believe in yourself
634,1.0,a good series and also a good tune phil oakley great stuff
635,1.0,its beautiful in stockholm now  the sun is making me broown  me like
636,1.0,you might like this
637,1.0,going to the grove park inn for lunch
638,1.0,listening to my ipod to calm myself down  bbl wit the replies
