,sentiment,text
1195302,positive,@mtvawards can other countries view the live feed as well? Thanks for your time. 
1222411,positive,Kelly Clarkson is actually very smart and funny! such a relief  #fb (watching good news week)
963091,positive,Favorite party about last night... Getting attention from guys while you sat and watched! 
1253932,positive,"I guess I should dye my hair tonight, since @herrea made it painfully clear to me that my roots are showing.  "
846389,positive,"@gardeninggeeks wow you're my first follower.  I assume that's from my Oprah message. lol.  Anyway, thanks. "
1135149,positive,getting ready for Jonathan Coulton (and Paul and Storm) in Atlanta! Hoping for First of May&quot;  #jocorequests
1174156,positive,"In great spirits due to a beautiful day in a great city, plans for shopping, and an anticipated visitor later... "
1130788,positive,"Why is comfort food always bad for my health? Had the avocado bacon cheeseburger anyway, to help concentration. "
1568332,positive,Just met a friend I like! She's one of my friends I went to Franbe with   Talking with her made me happy.
1370815,positive,"So according to Mr. Tagg, if I do this Peer Tutoring, he'll let me be an Environment Prefect next year. Yay for extra cred "
1135928,positive,@aldriniscool Awesome. I have the camera they modeled this after!! It's the one in our living room... along with everything else. 
852020,positive,@30daysofbikram Go you!  Only 11 more days to go. Have you tried doing doubles?
1098541,positive,Nawww!!11!!!  Congratulations Lyn-z and Gerard on Bandit Lee. i honestly couldnt be happier for you!!!  
1432172,positive,@michaelkyker we did pretty well. We had people all day and made about $160. We are going to have another one in 2 weeks. 
1559576,positive,@maureenjohnson maureen on screen 
1591144,positive,"installed windows 7 on laptop, so far its A LOT better than Vista   Think xp will finally have a successor"
1470945,positive,just woke up!!  off to Westfield in a while. AGAAAIIN - COMMENT*SUBSCRIBE http://youtube.com/anyuhh ; http://anja02.multiply.com/video
1368802,positive,@Avery_Mariah cool nachos  have yew talked to jayk or any of chur friends.. that chu might of mentioned once of twice?
904515,positive,@mikefoong lol i like challenges  the more impossible the more i want to try!
876869,positive,@nemoniknemonik About time! 
1082625,positive,@CicelyElizabeth ok goodnight 
1575036,positive,@fudosan - I'm still keen to look more at Android. I have been flat out getting my new laptop sorted out. 
1560629,positive,@AMLadlad Thank you! 
1434937,positive,@sammyisonfire You should ask if people want to see kevin jonas in a leotard. 
1124805,positive,"Got back from working at the Foster's, then hung out with Brooke and Holly for a bit. "
929134,positive,so stealth I got the movie  gonna go watch it....Method Man and Redman are life!
1088756,positive,"Arrived at Funchal,very hot and beer cold!  pics later."
1410707,positive,bronzin' my body ~ poolside 
1234882,positive,"Working hard on a beautiful day!! Yeaaaah!!  in St. Francis, WI http://loopt.us/vV5jZw.t"
885181,positive,@Lisa_Veronica hey Lisa! can't wait to see you in the US! looking forward to pretty reckless as well  take care 
836263,positive,is watching a young Red Devils team; hopefully we can win 
1237164,positive,@dlynchtn I wish! You want to fly the team up? 
1311358,positive,"@maciekl i have dual monitor osx and dual monitor win 7 setup.. to clarify, i can use the win 7 duals but only 1 mac .. "
888852,positive,@AutumnAmes sounds great 
1449967,positive,"@faulko1 Owwwe! Is AndyP in London? Yeh probably if it's anything like the weather here! You say take a brolly, I say take a cab. "
921923,positive,just got Twitter  
1177828,positive,"catching a flight in a few hours.  surprised when i woke up from a short nap, all my bags are packed.  thank you mrs ash. ill miss you. "
1169940,positive,Hey @my4brats!  Long time no talk girl! 
1010471,positive,@BT Aaaaaaaah that sounds Mental 
1597044,positive,work again.... only 3 more days then 2 days of fun at the track 
1236486,positive,"@ChicMom well, good luck! "
1038605,positive,"I've been laying awake in the bed for a half hour, maybe it's time to get out off bed "
1002043,positive,I just too my first breathalizer and passed. Yessss! 
1513698,positive,Put new strings on my Les Paul  Exam block is best auz. So happy to chill and do nothing but play guitar (L)
1154583,positive,"@andrewsnaith Yay, you've booked your flight! I wish you a smooth transition - if you need anything please do not hesitate to contact me "
983065,positive,"Going to sleep , Have a great day to everyone "
914535,positive,iPhone SDK &amp; I are going to become friends today. Even if it kills me 
812806,positive,"@chickieleighc Lol. Your welcome.   Fifth Element is one of my favorite movies, and well Star Trek.. is Star Trek! ;)"
841705,positive,"chillin, should be sleeping....I miss you, hun "
1473192,positive,Am bout 2 go 2 sixflags and ride da new terminator salvation!!  cheeaaaaaa!! Haha &lt;~Luis~&gt;
1540656,positive,@brittanytran Magic is on Aug 31st - Sept 2nd.  Are you going? 
1445918,positive,@vivis_jor http://twitpic.com/6hvue - The best band! Twitter! Bora fazer as faixas! 
1517140,positive,@vern28 aww thanks!  its getting better yea... how are ya so far? &lt;3
1409081,positive,@RowenaMace are you eating out?  Just posted some great restaurant deals (incl. free meals!)  http://is.gd/QsVG
996534,positive,"At work, latte is now rushing through my veins  HELLLLOOOOOOO monday!"
1127564,positive,@DebbieFletcher Did you see the dinner photos that i send to you ? 
1384747,positive,@SallytheShizzle awww.. okay 
935946,positive,@frogboy229 maybe someone on here wil recognize  him  
1128996,positive,@HaikuKitten The brew looks delicious!  
1114035,positive,http://pic.gd/7149fe great dinner tonight ... Mozambican prawns    
892887,positive,Going to Tramici with her amazing boyfriend! I love you Ford! 
1343153,positive,"@lienaun you must be louis Vuitton, not reebok-in... while you drink that fresca "
1447758,positive,@missannajane ooohh but a GOOD &quot;D&quot; and well worth it!!! Whoever came up with that one is a genius 
1130118,positive,"@WilliamSledd YAY! WILLIAM! i saw your video and i'm sorry about what happened, i hope it gets better soon "
1076672,positive,"@marenhogan nice.  didn't sing to mine.  Can't, but looking for lessons to change that.  "
1455760,positive,@katrinvillaraza New love!? REALLY? 
1289543,positive,so tired waking up at 610 D: mathh finallL  then win! then home&lt;3
1229103,positive,@thegoodemaria as part of your goode job shot you should come hang out here and talk wine.    Thanks for the love.
856145,positive,@staureby More like Mr. FluMan right now i think. 
1064597,positive,@pretas I'm real good.  How's the biz?
1155831,positive,Tonight was supper fun. Chilled with some this cute guy and two pretty girls.  undercover thats always enjoyable. ;)
1117856,positive,@jazzmouth Heh...never..I'll never go red commie...Mwuahahahaha!!! ROFL! 
1282064,positive,Do you have a Canon EOS 500D / Rebel T1i Come on! Take the camera into the pool and make pics 
982877,positive,@beautyislikeyea My internet will be up in a day or so once they fix the wiring so I'll be able to send $$ then  Nice seeing you too!
1346467,positive,@billy_norris Enjoy the view! Do you have any more pics to share with us? 
1379686,positive,"Eating PIJAHAT with @aileentanaga ,boya, jenni and erin "
1370434,positive,@lacedwithlacy 
821948,positive,i love my life but i'm tired so i'm going to bed  goodnight twitter!
891119,positive,@trvsbrkr http://twitpic.com/4hvhs - She's cute 
1166623,positive,Filling up the paddling pool for the kids. 
812242,positive,@TheSpencerSmith http://twitpic.com/3cfwi - 
1339064,positive,@jonasbrothers please come to GERMANY!!!! â¥ PLEASE PLEASE PLEASE!!! Love Your new SIngle Ladies Video!! 
1233265,positive,"@Linkey obviors, al desayuno  oye, british, te quedan 3 meses en Shile!"
1487422,positive,"thank you to everyone whose following me, once i get to a PC ill follow u "
1446284,positive,"UP = soooooo good. i laughed, i cried. just so cute "
1129396,positive,Thankfully there's Stanley cup hockey on to help ease my bummed-ness about #Phish. Go #RedWings! Less then 2 hours till the puck drops! 
972832,positive,My movie not working hate you internet 
979120,positive,@royalshortness submit 
1111700,positive,Smiley button badges (RM2.50 for 10pcs) and memo pad (RM2 each). Keep on smiling 
1060059,positive,@sampan22 Oh no!! best stick to flipflops tomo  I will LOVE the dvds guarenteed. Me and Gabs have scheduled next sat night in for a festx
948330,positive,@eastyyy wow congrats! 
1198809,positive,Goin to church. 
1100723,positive,"my ambience was great this morning, it is full throttle. reading news isn't the usual routine for me. but ok its free "
874591,positive,is shattered but happy that she completed the Race for Life. 
804080,positive,right I am off to the hospital  seeya later 
1380947,positive,@iamroccett Yeah. We see you struggling LOL! Look after my lovely @HipHopNonStopTV  xx
1494973,positive,has good girls go bad by cobra starship and leighton meester as her ring tone 
998620,positive,"@Porfix haha of course I'd say that the Dutch are just a tad cuter  But still, berlin and its inhabitants are the best!"
804933,positive,@LadyParadis Ah. I figured you probably were or kept a very punishing schedule. 
1174159,positive,"@flawnt friendly- yes, harmless- yes, Classic reading girl- yes, simple- not so much   Whatcha writing?"
1068815,positive,"@UmAlawi lol nooo, I've been on here for months and have a way worse attn span  But, ok, maybe ;) *watch out for me*"
1573918,positive,"Here is a new art piece I'm wrking on for fun... http://bit.ly/gMhuG  , let me know what u think "
1554597,positive,I will be changing the picture of the Flip Flops so you can ALL See what is on this Site so you can see the Products and Colors in there. 
1140656,positive,"@ktcronier hahaha thanks, Katie! "
1337319,positive,Everybody check out @ItsTyraB's song &quot;You givin' me a rush&quot; its amazing  &amp; its a version of @PaulaAbdul's &quot;Rush Rush&quot; http://bit.ly/3bVs7
1281598,positive,@FrauEngel And I DO love Mars Planets. Loved them before they were out in Germany. British shops are the best 
1291487,positive,"@Mellicious_ yup I am working today, on my way down right now and gonna stop at Timmies as usual "
1427762,positive,A squirrel says to a tree: &quot;I did not store any acorns for the winter so I am dead&quot;. It is funny because the squirrel is dead.  LoL
1371148,positive,"Watched He's Just Not That Into You and Slumdog Millionaire. Enjoyed both, the latter more though. "
1573553,positive,Buon giorno! After a marathon day yesterday - I don't think the jet lag will be too bad. Coconut gelato is currently my favorite flavor 
1187293,positive,eating! 
867318,positive,@surenmehla thnx 4 appreciating.. 
1077583,positive,@KillaaBeex Haha sure  doritos are yummy! especially chilli heatwave haha XD
986030,positive,@hubert_tay @inspirebel I have been cabbing cos can claim from company muahaha!  I miss you guys too!
1243578,positive,@kool_aid LMAO!  woo-hoo! You made me laugh big time today! Thanks. 
